"kdagur","nuvirdi","teg_eign","svfn","byggar","mbstig","efstah","lyfta","ibm2","fjhaed","fjbilast","fjbkar","fjsturt","fjklos","fjeld","fjherb","fjstof","fjgeym","matssvaedi","undirmatssvaedi","ibteg"
"9.3.2015",35638,"Íbúðareign",0,1972,7,3,0,"91.6",1,0,1,0,1,1,3,1,1,280,0,12
"11.3.2015",23195,"Íbúðareign",0,2007,7,2,0,72,1,0,0,1,1,1,1,1,1,160,0,12
"11.3.2015",34381,"Raðhús",0,1973,7,1,0,"137.7",1,0,1,1,1,1,4,2,1,161,0,11
"10.3.2015",39002,"Einbýlishús",1604,1962,7,1,0,104,1,0,1,0,1,1,3,1,0,810,0,11
"11.3.2015",27545,"Íbúðareign",0,1934,7,3,0,55,1,0,1,1,1,1,3,1,0,11,0,12
"5.3.2015",39688,"Raðhús",0,1978,7,2,0,"232.2",3,0,1,1,2,1,8,2,0,150,22,11
"12.3.2015",27146,"Íbúðareign",0,1990,7,4,0,"86.7",1,1,1,0,1,1,2,1,0,130,0,12
"12.3.2015",49434,"Raðhús",1000,2015,7,1,0,"124.4",1,0,1,1,2,1,3,1,1,351,0,11
"12.3.2015",34500,"Íbúðareign",0,2014,7,7,1,58,1,1,0,1,1,1,1,1,0,90,0,12
"11.3.2015",27844,"Íbúðareign",0,2004,7,5,1,85,1,1,1,1,1,1,2,1,0,180,0,12
"5.3.2015",43422,"Íbúðareign",0,1996,7,2,0,"152.3",2,0,1,1,2,1,4,2,1,220,0,11
"10.3.2015",21817,"Íbúðareign",1000,2014,7,2,0,"53.1",1,1,1,0,1,1,1,1,1,320,0,12
"11.3.2015",47500,"Íbúðareign",1300,2008,7,4,2,"115.2",1,1,1,1,1,1,2,1,0,510,0,12
"6.3.2015",32448,"Íbúðareign",0,2000,7,7,1,"74.5",1,0,1,0,1,1,1,1,0,90,46,12
"12.3.2015",32652,"Íbúðareign",1000,2000,7,8,1,"108.3",1,0,1,1,1,1,3,1,0,340,0,12
"12.3.2015",26000,"Íbúðareign",1400,1991,7,3,0,"118.4",1,0,1,1,1,1,3,1,1,620,0,12
"3.2.2015",27274,"Íbúðareign",1400,1976,7,3,0,"112.2",1,0,1,0,1,1,3,2,1,600,0,12
"23.2.2015",25411,"Íbúðareign",0,1968,7,3,0,"60.2",1,0,1,1,1,1,1,1,1,280,0,12
"13.3.2015",50964,"Einbýlishús",0,1993,7,1,0,"135.3",1,0,0,1,1,1,4,1,0,130,0,11
"6.3.2015",21080,"Einbýlishús",8200,1985,7,1,0,"103.1",1,0,1,0,1,1,3,1,0,8010,0,11
"14.3.2015",44000,"Einbýlishús",8000,1976,7,1,0,"257.6",1,0,2,1,3,2,6,3,1,8200,0,11
"11.3.2015",48339,"Einbýlishús",0,1984,7,1,0,"142.6",1,0,1,1,2,1,4,2,0,120,0,11
"11.3.2015",65688,"Einbýlishús",0,1984,7,2,0,218,2,0,0,1,2,1,4,4,0,120,0,11
"12.3.2015",30410,"Íbúðareign",1400,1985,7,4,0,"117.8",1,0,1,0,1,1,3,1,1,680,0,12
"13.3.2015",36895,"Íbúðareign",1100,1960,7,3,0,"104.6",1,0,1,0,1,1,3,1,0,400,0,12
"3.3.2015",32500,"Íbúðareign",1000,1994,7,4,0,"99.3",1,0,1,0,1,1,2,1,1,330,0,12
"6.3.2015",25500,"Íbúðareign",0,1996,7,3,0,"82.8",1,0,1,0,1,1,2,1,1,130,0,12
"12.3.2015",20779,"Íbúðareign",0,1971,7,3,0,"46.3",1,0,1,1,1,0,1,1,1,280,0,12
"12.3.2015",17284,"Íbúðareign",0,1975,7,4,0,"42.9",1,0,1,0,1,1,1,1,0,160,0,12
"12.3.2015",26126,"Íbúðareign",0,1961,7,13,2,"84.9",1,0,1,0,1,1,1,2,1,100,0,12
"6.3.2015",35100,"Íbúðareign",0,2014,7,9,6,"89.1",1,1,0,1,1,1,1,1,0,90,46,12
"5.3.2015",23866,"Íbúðareign",0,1978,7,4,0,"108.5",2,1,1,0,1,1,3,1,0,150,22,12
"12.3.2015",29221,"Íbúðareign",0,1993,7,3,0,"108.2",1,0,1,0,1,1,1,3,1,130,0,12
"12.3.2015",17979,"Íbúðareign",1400,1995,7,4,1,"50.6",1,0,0,1,1,1,1,0,1,600,0,12
"13.3.2015",24859,"Íbúðareign",1400,2002,7,3,0,"79.4",1,0,1,0,1,1,2,1,0,640,0,12
"12.3.2015",37493,"Íbúðareign",1000,2013,7,3,1,"102.6",1,2,1,0,1,1,3,1,2,320,0,12
"11.3.2015",30859,"Íbúðareign",1000,1967,7,2,0,"80.7",1,0,1,0,1,1,2,1,0,320,0,12
"11.2.2015",5947,"Einbýlishús",5508,1979,7,1,0,"113.6",1,0,1,1,1,1,5,1,0,5040,0,11
"12.3.2015",21289,"Íbúðareign",6000,1988,7,5,1,"79.8",1,0,0,1,1,1,1,1,1,6030,0,12
"13.3.2015",19245,"Íbúðareign",8200,2005,7,2,0,"94.8",1,0,1,0,1,1,2,1,1,8010,0,12
"5.3.2015",10500,"Íbúðareign",2000,1985,7,2,0,"70.6",1,0,0,0,0,1,2,1,0,2040,0,12
"13.3.2015",21938,"Íbúðareign",2300,2005,7,2,0,"92.8",1,0,1,0,1,1,2,1,2,2060,0,12
"12.3.2015",30661,"Íbúðareign",1000,2014,8,4,1,"72.9",1,0,1,0,1,1,2,1,1,320,0,12
"11.3.2015",37700,"Íbúðareign",0,2000,7,4,0,"132.5",2,1,1,1,2,1,3,2,0,110,0,12
"6.3.2015",34140,"Íbúðareign",1000,2007,8,5,3,"122.2",1,1,1,1,1,1,2,1,1,351,0,12
"12.3.2015",66085,"Einbýlishús",1000,1964,7,1,0,220,2,0,1,0,3,1,7,2,0,300,0,11
"13.3.2015",29122,"Íbúðareign",1000,1998,7,3,0,"84.5",1,0,1,1,1,1,3,1,0,330,0,12
"21.2.2015",41772,"Einbýlishús",8200,1998,7,1,0,153,1,0,1,1,1,1,3,2,0,8010,0,11
"6.3.2015",31760,"Íbúðareign",0,2003,7,4,1,"80.1",1,1,0,1,1,1,2,1,0,100,0,12
"12.3.2015",57948,"Raðhús",1300,2004,8,2,0,"144.1",2,0,1,1,1,1,3,1,1,520,0,11
"11.3.2015",58712,"Raðhús",0,1968,7,2,0,"201.8",2,0,1,1,2,1,4,1,0,280,0,11
"13.3.2015",22970,"Íbúðareign",1400,1959,7,3,0,"83.2",1,0,1,0,1,1,3,2,1,600,0,12
"13.3.2015",32873,"Íbúðareign",1300,1990,7,2,0,"86.6",1,0,1,0,1,1,2,2,0,500,0,12
"13.3.2015",19772,"Íbúðareign",0,1992,7,3,0,"48.3",1,0,1,0,1,1,1,1,1,130,0,12
"16.3.2015",20686,"Íbúðareign",0,1963,7,9,1,"50.1",1,0,1,0,1,1,1,1,2,100,0,12
"13.3.2015",45601,"Íbúðareign",0,2014,7,9,6,"117.3",1,1,0,1,1,1,2,1,0,90,46,12
"10.3.2015",37982,"Íbúðareign",1000,1999,7,2,0,"123.7",1,0,1,1,2,1,3,1,1,340,0,12
"18.2.2015",38948,"Íbúðareign",1000,2014,4,6,3,"116.4",1,1,1,1,1,1,3,1,1,351,0,12
"13.3.2015",30412,"Íbúðareign",0,1951,7,2,0,"88.9",1,0,1,0,1,1,4,1,0,100,0,12
"13.3.2015",31152,"Íbúðareign",1000,1995,7,4,0,"99.3",1,0,1,1,1,1,2,2,0,330,0,12
"12.3.2015",30012,"Íbúðareign",0,2006,7,4,1,"91.5",1,1,1,0,1,1,2,1,0,180,0,12
"17.3.2015",11465,"Íbúðareign",6000,1974,7,4,0,46,1,0,1,0,1,1,1,1,1,6030,0,12
"17.3.2015",25836,"Íbúðareign",6000,1963,7,2,0,122,1,0,1,0,1,1,4,1,3,6030,0,11
"5.3.2015",16957,"Íbúðareign",6000,1900,7,3,0,"78.7",1,0,1,0,1,1,2,1,0,6020,0,12
"17.3.2015",17589,"Íbúðareign",2000,2008,7,2,0,"76.5",1,0,1,0,1,1,1,1,1,2040,0,12
"10.3.2015",5649,"Íbúðareign",2000,1950,7,3,0,"54.3",1,0,1,0,1,1,3,1,0,2050,0,12
"10.3.2015",12450,"Íbúðareign",2000,1974,7,2,0,"95.9",2,0,1,0,1,1,2,1,1,2050,0,12
"13.3.2015",21469,"Íbúðareign",0,1961,7,5,0,"53.7",1,0,1,0,1,1,1,1,0,100,0,12
"12.3.2015",59833,"Parhús",1000,1996,7,1,0,"187.1",2,0,1,0,2,1,5,1,0,330,0,11
"12.3.2015",54275,"Raðhús",1000,1997,7,1,0,"130.7",1,0,0,1,1,1,3,1,1,330,0,11
"12.3.2015",34263,"Íbúðareign",1300,2015,4,4,2,"86.5",1,0,1,1,1,1,2,1,0,500,0,12
"13.3.2015",19188,"Íbúðareign",0,1960,7,12,2,"47.6",1,0,1,0,1,1,1,1,1,100,0,12
"12.3.2015",49972,"Einbýlishús",1400,1989,7,1,0,"178.4",1,0,1,1,2,1,5,1,0,650,0,11
"13.3.2015",43444,"Íbúðareign",0,2014,7,9,6,"108.9",1,1,0,1,1,1,2,1,0,90,46,12
"12.3.2015",20363,"Íbúðareign",0,1966,7,3,0,"76.9",1,0,1,0,1,1,2,1,1,200,0,12
"4.3.2015",24184,"Íbúðareign",1000,1969,7,4,0,"82.6",1,0,1,0,1,1,2,1,1,300,0,12
"16.3.2015",8500,"Einbýlishús",6612,1977,7,2,0,155,2,0,0,1,1,2,6,1,0,6215,0,11
"16.3.2015",31431,"Íbúðareign",0,1959,7,5,0,"102.6",1,0,1,0,1,1,3,1,0,100,0,12
"11.3.2015",23379,"Íbúðareign",1604,1950,7,2,0,80,1,0,1,0,1,1,2,2,0,800,0,11
"12.3.2015",48041,"Íbúðareign",1000,2015,7,3,1,"129.3",1,1,0,1,1,1,3,1,1,300,60,12
"13.3.2015",36454,"Raðhús",0,1981,7,2,0,"147.6",2,0,1,0,2,1,4,2,1,160,0,11
"12.3.2015",25500,"Íbúðareign",0,1971,7,3,0,109,2,0,1,0,1,1,3,1,1,170,0,12
"16.2.2015",33716,"Íbúðareign",0,1932,7,3,0,"96.9",2,0,1,1,1,1,2,3,1,20,0,12
"16.2.2015",24686,"Íbúðareign",1000,1978,7,10,2,"97.4",1,0,1,0,1,1,3,2,0,320,62,12
"6.3.2015",8468,"Íbúðareign",2000,1980,7,3,0,"50.1",1,0,1,0,1,1,1,1,0,2050,0,12
"17.3.2015",27115,"Raðhús",2000,1996,7,1,0,106,1,0,1,1,1,1,2,1,0,2050,0,11
"17.3.2015",37624,"Einbýlishús",2000,1998,8,1,0,"157.5",1,0,1,0,1,1,4,1,0,2040,0,11
"16.3.2015",58919,"Raðhús",0,1984,7,2,0,"200.8",2,0,1,1,2,1,4,2,0,210,0,11
"2.3.2015",22896,"Íbúðareign",0,1972,7,3,0,"78.2",1,0,1,0,1,1,2,1,0,170,0,12
"13.3.2015",26807,"Raðhús",8716,2006,7,1,0,"129.1",1,0,1,0,1,1,3,1,1,8020,0,11
"31.12.2014",17272,"Raðhús",8200,2015,5,1,0,"87.8",1,0,0,1,1,1,2,1,1,8010,0,11
"12.2.2015",8405,"Einbýlishús",6513,1963,7,1,0,"87.4",1,0,1,0,1,1,4,1,0,6115,0,11
"13.3.2015",13178,"Íbúðareign",8200,1995,7,4,1,"60.4",1,0,0,1,1,1,1,1,0,8010,0,12
"3.3.2015",21500,"Raðhús",8721,2006,7,1,0,"89.3",1,0,0,1,1,1,3,1,1,8060,0,11
"10.3.2015",36446,"Íbúðareign",0,1982,7,6,0,99,1,1,1,0,1,1,3,1,1,72,0,12
"16.3.2015",22000,"Íbúðareign",0,2004,7,3,0,"56.4",1,0,0,1,1,1,1,1,0,200,0,12
"6.3.2015",53415,"Raðhús",0,1972,7,2,0,"214.6",3,0,1,1,3,1,6,2,0,100,55,11
"13.3.2015",33183,"Íbúðareign",0,1949,7,2,0,"83.3",2,0,1,1,1,1,3,1,0,70,0,12
"13.3.2015",22815,"Íbúðareign",3000,2009,8,5,1,81,1,0,0,1,1,1,2,1,1,3000,0,12
"5.3.2015",12500,"Íbúðareign",3000,1979,7,3,0,"93.2",1,0,1,0,1,1,2,1,1,3000,0,12
"13.3.2015",32118,"Raðhús",3000,1967,7,1,0,"136.7",1,0,1,0,1,1,4,1,0,3000,0,11
"19.3.2015",18237,"Íbúðareign",3609,2007,7,4,1,"101.6",1,0,0,1,1,1,3,1,0,3020,0,12
"13.3.2015",64347,"Einbýlishús",0,1991,7,1,0,"188.7",2,0,1,1,2,1,5,2,2,120,0,11
"18.3.2015",18486,"Íbúðareign",2000,2005,7,2,0,90,1,0,1,0,1,1,2,1,1,2040,0,12
"13.3.2015",26986,"Einbýlishús",2000,1929,7,3,0,"193.7",2,0,1,2,3,2,4,2,0,2050,0,11
"13.3.2015",29993,"Íbúðareign",1400,2001,8,3,0,"86.4",1,0,1,1,1,1,2,1,0,620,0,12
"13.3.2015",35800,"Íbúðareign",0,2011,7,3,2,118,1,1,1,0,1,1,4,1,0,270,0,12
"10.3.2015",28960,"Íbúðareign",1000,2007,7,4,2,"91.8",1,0,1,0,1,1,2,1,0,351,0,12
"16.3.2015",30465,"Íbúðareign",1000,2004,7,3,0,101,1,1,0,1,1,1,3,1,1,350,0,12
"17.3.2015",33000,"Íbúðareign",6000,2006,7,7,1,"90.2",1,1,0,1,1,1,2,1,0,6020,0,12
"20.2.2015",26930,"Íbúðareign",0,1959,7,2,0,"73.5",1,0,1,0,1,1,1,1,0,100,0,12
"17.3.2015",35939,"Íbúðareign",0,2014,8,9,2,"79.9",1,1,1,0,1,1,1,1,0,20,52,12
"16.3.2015",37364,"Íbúðareign",1300,2009,7,2,1,"98.2",1,1,1,0,1,1,2,1,0,511,0,12
"16.3.2015",30299,"Íbúðareign",1300,2009,7,2,0,73,1,0,0,1,1,1,1,1,1,511,0,12
"16.3.2015",29703,"Íbúðareign",0,2004,7,3,0,"77.8",1,1,0,1,1,1,2,1,0,180,0,12
"17.3.2015",16842,"Parhús",8614,2004,7,1,0,"78.9",1,0,1,0,1,1,2,1,1,8180,0,11
"10.3.2015",17777,"Íbúðareign",1400,1946,7,2,0,"43.5",1,0,0,1,1,1,1,2,0,660,0,11
"5.2.2015",69397,"Einbýlishús",0,1926,7,2,0,"129.5",2,0,0,0,1,1,4,2,0,25,0,11
"18.3.2015",9793,"Íbúðareign",7620,1989,7,4,1,"45.1",1,0,0,1,1,1,1,1,0,7110,0,12
"16.3.2015",80000,"Einbýlishús",1000,1997,7,1,0,"222.6",2,0,1,2,2,1,5,2,1,300,33,11
"16.3.2015",23293,"Íbúðareign",0,2004,7,3,0,"69.6",1,0,0,1,1,1,2,1,0,200,0,12
"13.3.2015",29390,"Íbúðareign",0,1994,7,4,0,"104.6",1,0,1,1,1,1,2,1,0,130,0,12
"10.3.2015",29951,"Íbúðareign",1000,2006,7,3,1,"88.9",1,1,1,0,1,1,2,1,0,351,0,12
"11.3.2015",28958,"Íbúðareign",0,2006,8,4,1,"91.5",1,1,1,0,1,1,2,1,0,180,0,12
"12.3.2015",42538,"Íbúðareign",6000,2014,7,9,0,"116.6",1,1,0,1,1,1,3,1,1,6010,0,12
"16.3.2015",21487,"Einbýlishús",7300,1978,7,2,0,"124.5",1,0,1,0,1,1,4,1,0,7160,0,11
"18.3.2015",17268,"Íbúðareign",7620,2004,7,7,1,"100.8",1,0,0,1,1,1,3,1,0,7110,0,12
"13.3.2015",30239,"Íbúðareign",0,1960,7,1,0,"103.7",1,0,1,1,2,1,3,1,1,100,1,11
"13.3.2015",38987,"Íbúðareign",1000,2007,7,2,0,"116.7",1,0,1,0,1,1,3,1,1,351,0,12
"13.3.2015",30499,"Íbúðareign",1000,2006,7,3,1,"88.2",1,1,0,1,1,1,2,1,0,351,0,12
"13.3.2015",42784,"Íbúðareign",0,1973,7,2,0,"107.5",1,0,0,1,1,1,3,2,0,70,0,12
"16.3.2015",25886,"Íbúðareign",1000,1979,7,4,0,"78.1",1,0,1,0,1,1,2,1,0,320,15,12
"16.3.2015",41910,"Íbúðareign",0,1948,7,2,0,"113.8",2,0,1,0,1,1,2,2,0,100,0,12
"13.3.2015",59028,"Íbúðareign",0,1967,7,1,0,"216.8",2,0,1,2,3,1,6,2,1,100,16,11
"17.3.2015",23489,"Íbúðareign",0,1939,7,3,0,"49.7",1,0,0,1,1,1,1,1,0,20,27,12
"17.3.2015",46919,"Íbúðareign",0,1988,7,2,0,"158.5",2,0,2,1,2,1,3,1,1,220,0,11
"19.3.2015",34650,"Einbýlishús",3000,1991,7,2,0,"213.5",2,0,1,0,2,1,5,2,1,3000,0,11
"13.3.2015",11300,"Íbúðareign",3000,1973,7,3,0,"92.1",1,0,1,0,1,1,3,1,1,3000,0,12
"19.3.2015",16384,"Íbúðareign",3711,1956,7,1,0,"93.5",1,0,1,0,1,1,2,1,0,3120,0,11
"25.2.2015",9929,"Íbúðareign",2000,1976,7,3,0,"69.7",1,0,1,0,1,1,2,1,0,2050,0,12
"24.2.2015",27367,"Íbúðareign",1000,2006,7,6,2,"80.1",1,0,1,0,1,1,2,1,0,351,0,12
"13.3.2015",36362,"Íbúðareign",0,2005,7,3,0,"138.3",1,1,1,0,1,1,3,1,1,180,0,12
"30.1.2015",20705,"Einbýlishús",2503,1978,7,1,0,"131.7",1,0,1,0,1,1,4,2,0,2020,0,11
"13.3.2015",33879,"Einbýlishús",0,1973,7,1,0,187,2,0,1,1,2,1,6,1,0,160,21,11
"12.3.2015",26797,"Íbúðareign",1000,1973,7,4,0,"89.5",1,0,1,0,1,1,3,1,1,320,0,12
"6.3.2015",44006,"Íbúðareign",0,2010,7,3,1,"118.5",1,1,0,1,1,1,3,1,1,181,0,12
"12.3.2015",34975,"Íbúðareign",1000,2005,7,2,0,"112.2",2,0,1,1,1,1,3,1,1,350,0,12
"16.3.2015",47690,"Raðhús",1000,1975,7,2,0,"205.2",3,0,1,1,3,1,7,1,1,320,15,11
"9.3.2015",57366,"Íbúðareign",0,2014,7,7,1,"105.1",1,1,0,1,1,1,3,1,0,90,0,12
"17.3.2015",56586,"Íbúðareign",1100,2014,8,3,0,"111.9",1,1,0,1,1,1,2,1,1,400,45,12
"17.3.2015",35765,"Íbúðareign",1100,1958,7,2,0,"94.1",2,0,1,0,1,1,2,1,1,400,0,12
"18.3.2015",28811,"Íbúðareign",1000,1960,7,2,0,"79.7",1,0,1,0,1,1,1,1,1,320,0,11
"11.3.2015",4459,"Einbýlishús",4200,1929,7,2,0,"132.8",2,0,0,2,2,2,4,2,2,4160,0,11
"2.3.2015",4962,"Íbúðareign",4200,1907,7,3,0,"89.9",1,0,1,0,1,1,2,1,1,4100,0,12
"17.3.2015",35670,"Íbúðareign",1300,2015,7,5,3,"68.8",1,1,0,1,1,1,1,1,1,500,59,12
"17.3.2015",74030,"Einbýlishús",0,1957,7,2,0,"151.3",2,0,1,1,2,1,5,2,0,100,16,11
"17.3.2015",46721,"Íbúðareign",1000,2014,7,9,2,"134.2",1,1,0,2,2,1,2,1,1,320,44,12
"17.3.2015",36284,"Íbúðareign",1400,2015,8,2,0,140,1,0,1,1,2,1,4,1,1,630,0,11
"17.3.2015",35959,"Íbúðareign",1000,1996,7,6,1,109,1,0,1,1,1,1,3,1,1,340,0,12
"17.3.2015",35077,"Íbúðareign",1400,2015,8,2,0,140,1,0,1,1,2,1,4,1,1,630,0,11
"13.3.2015",38979,"Einbýlishús",1000,1974,7,1,0,"150.5",2,0,1,0,1,1,4,1,2,350,0,11
"17.3.2015",47862,"Einbýlishús",1000,1972,7,2,0,"150.8",2,0,1,1,2,1,5,2,0,320,0,11
"18.3.2015",34819,"Íbúðareign",0,1957,7,4,0,"105.8",1,0,1,0,1,1,3,2,1,80,0,12
"17.3.2015",37766,"Íbúðareign",1604,1988,7,2,0,"157.5",1,0,0,1,2,1,4,1,0,810,0,11
"23.3.2015",1997,"Íbúðareign",7300,1920,7,2,0,"67.8",2,0,0,1,1,1,3,1,2,7160,0,11
"24.2.2015",28479,"Einbýlishús",2506,2003,7,1,0,"138.7",1,0,1,0,1,1,3,1,1,2010,0,11
"19.3.2015",26751,"Parhús",2000,1984,7,1,0,"111.5",1,0,1,0,1,1,3,1,0,2050,0,11
"16.3.2015",25243,"Íbúðareign",2000,2008,7,2,0,"120.6",1,0,1,0,1,1,3,1,1,2040,0,12
"19.3.2015",17000,"Íbúðareign",8000,1976,7,3,0,"99.8",1,0,1,0,1,1,3,1,1,8200,0,12
"6.3.2015",57625,"Einbýlishús",0,1971,7,1,0,"223.5",2,0,1,0,1,1,8,2,0,170,0,11
"17.3.2015",33638,"Íbúðareign",1300,2015,4,4,2,"92.8",1,0,1,0,1,1,2,1,0,500,0,12
"12.3.2015",29600,"Íbúðareign",0,2014,7,7,1,65,1,0,0,1,1,1,1,1,1,90,0,12
"17.3.2015",30944,"Íbúðareign",1300,1987,7,2,0,"92.9",1,0,1,1,1,1,2,1,0,500,0,12
"21.3.2015",17089,"Parhús",7300,1991,7,1,0,"112.5",1,0,1,0,1,1,3,1,0,7150,0,11
"21.3.2015",11198,"Einbýlishús",7300,1982,7,1,0,80,1,0,0,0,2,1,1,1,0,7150,0,11
"5.3.2015",36647,"Íbúðareign",1300,2015,4,4,2,92,1,0,1,1,1,1,2,1,0,500,0,12
"5.3.2015",36647,"Íbúðareign",1300,2015,4,4,2,"92.1",1,0,1,1,1,1,2,1,0,500,0,12
"17.3.2015",29826,"Íbúðareign",0,1999,7,2,0,103,1,0,1,0,1,1,2,1,1,130,0,12
"17.3.2015",34782,"Íbúðareign",1000,2007,7,6,1,"130.7",1,1,1,1,1,1,4,1,0,351,0,12
"18.3.2015",54638,"Einbýlishús",1000,1997,7,1,0,"105.8",1,0,1,1,1,1,3,1,0,350,0,11
"18.3.2015",25647,"Íbúðareign",0,1967,7,3,0,"109.1",2,0,1,0,1,1,3,1,0,200,0,12
"17.3.2015",44965,"Einbýlishús",1400,1994,7,1,0,"141.1",1,0,1,0,1,1,3,2,2,620,0,11
"13.3.2015",33867,"Íbúðareign",1000,2014,7,6,3,"75.2",1,1,0,1,1,1,2,1,1,351,0,12
"20.3.2015",25656,"Íbúðareign",3000,2006,7,9,1,"97.5",1,1,1,1,1,1,2,1,0,3000,0,12
"19.3.2015",37887,"Íbúðareign",0,1907,7,3,0,"103.9",1,0,1,0,1,1,2,2,0,20,4,12
"18.3.2015",102500,"Einbýlishús",1300,2006,7,1,0,236,2,0,1,2,2,1,1,3,2,511,0,11
"4.3.2015",27241,"Íbúðareign",0,1943,7,3,0,71,1,0,0,1,1,1,1,2,0,72,3,12
"18.3.2015",24069,"Íbúðareign",0,1930,7,2,0,"67.9",1,0,0,1,1,1,2,1,0,25,3,12
"6.3.2015",43000,"Einbýlishús",1000,2001,7,2,0,"198.7",2,0,0,1,1,2,6,2,1,340,0,11
"19.3.2015",45494,"Einbýlishús",1000,1975,7,1,0,"130.4",1,0,1,0,1,1,3,1,0,320,15,11
"18.3.2015",46765,"Íbúðareign",0,1956,7,2,0,"118.1",1,1,1,0,1,1,2,2,0,72,0,12
"17.3.2015",12071,"Íbúðareign",0,1978,7,3,0,"34.4",1,0,0,1,1,1,1,0,0,160,0,12
"18.3.2015",44929,"Einbýlishús",1000,1953,7,2,0,"193.9",2,0,2,0,2,1,5,2,0,320,0,11
"17.3.2015",33869,"Íbúðareign",1000,1994,8,2,0,"101.9",1,0,1,0,1,1,3,1,0,320,0,12
"19.3.2015",32760,"Íbúðareign",0,1946,7,2,0,105,2,0,1,0,1,1,2,1,0,80,0,12
"19.3.2015",41194,"Íbúðareign",0,2014,7,7,1,"96.6",1,1,0,1,1,1,2,1,0,90,0,12
"18.3.2015",30965,"Íbúðareign",1000,1993,7,3,0,"83.9",1,0,1,0,1,1,2,1,0,330,0,12
"12.3.2015",22400,"Íbúðareign",1400,1989,7,2,0,88,1,0,1,0,1,1,2,1,1,680,0,12
"5.3.2015",39528,"Íbúðareign",0,2014,7,3,1,"109.8",1,1,0,1,1,1,2,1,1,181,0,12
"13.3.2015",82533,"Einbýlishús",1300,1976,7,1,0,264,2,0,1,1,2,2,4,3,0,500,0,11
"19.3.2015",26303,"Íbúðareign",1000,1978,7,3,0,"68.5",1,0,1,0,1,1,2,1,0,320,0,12
"19.3.2015",29946,"Íbúðareign",1000,2007,7,4,1,"92.8",1,1,0,1,1,1,2,1,0,351,0,12
"17.3.2015",34110,"Íbúðareign",0,1957,7,3,0,"83.9",1,0,1,0,1,1,2,1,2,90,0,12
"19.3.2015",34400,"Íbúðareign",0,2002,8,3,0,"119.2",1,0,1,0,1,1,3,1,0,130,0,12
"19.3.2015",52279,"Einbýlishús",0,1996,8,1,0,"146.7",1,0,1,1,1,1,4,1,0,130,0,11
"11.3.2015",38546,"Íbúðareign",0,1943,7,4,0,"105.1",1,0,1,0,1,1,3,1,0,20,0,12
"18.3.2015",21778,"Íbúðareign",1400,1947,7,2,0,"60.7",1,0,1,0,1,1,1,2,0,600,0,11
"18.3.2015",81818,"Raðhús",0,1973,7,2,0,"210.5",2,0,1,2,2,1,6,2,1,280,0,11
"18.3.2015",25349,"Íbúðareign",0,1959,7,8,1,"84.5",1,0,1,0,1,1,1,2,1,100,1,12
"13.3.2015",11400,"Íbúðareign",2000,1960,7,3,0,"94.4",1,0,0,1,1,1,3,1,0,2040,0,12
"11.3.2015",14500,"Íbúðareign",2000,1976,7,3,0,111,1,0,1,0,1,1,2,1,1,2050,0,12
"20.3.2015",26447,"Einbýlishús",2000,1953,7,1,0,"135.4",1,0,1,0,1,1,3,2,0,2050,0,11
"20.3.2015",29873,"Einbýlishús",2000,2009,7,1,0,"165.2",1,0,1,1,2,1,4,1,1,2040,0,11
"23.3.2015",22500,"Íbúðareign",2000,2007,7,2,0,"90.7",1,0,1,0,1,1,2,1,1,2040,0,12
"20.3.2015",31932,"Raðhús",1604,1986,7,1,0,"93.6",1,0,1,0,1,1,2,1,1,810,0,11
"18.3.2015",69859,"Einbýlishús",1000,2007,7,1,0,220,1,0,1,1,2,1,4,2,1,350,0,11
"13.3.2015",29526,"Íbúðareign",1400,2005,7,6,1,114,1,1,1,0,1,1,3,1,0,630,0,12
"16.3.2015",56120,"Íbúðareign",1100,2014,8,3,0,126,1,1,1,1,2,1,2,1,2,400,45,12
"17.3.2015",16586,"Íbúðareign",0,1984,7,4,0,"53.6",1,0,1,0,1,1,1,1,1,220,0,12
"18.3.2015",34701,"Íbúðareign",1604,2004,7,4,1,"116.2",1,1,1,0,1,1,2,1,0,810,0,12
"18.3.2015",35772,"Íbúðareign",1400,1985,7,4,0,157,2,0,1,0,1,1,5,1,1,680,0,12
"18.3.2015",27200,"Íbúðareign",0,1950,7,3,0,"88.7",1,0,0,1,1,1,3,1,0,100,0,12
"16.3.2015",48419,"Einbýlishús",0,1978,7,2,0,"170.4",2,0,1,1,2,0,0,1,0,150,0,11
"29.1.2015",57000,"Einbýlishús",0,1987,7,2,0,"205.9",2,0,1,1,2,1,6,2,0,220,0,11
"29.1.2015",22500,"Íbúðareign",1300,1952,7,2,0,"67.3",1,0,1,0,1,1,2,1,0,500,0,11
"3.3.2015",20496,"Íbúðareign",0,1972,7,3,0,"64.8",1,0,1,0,1,1,2,1,2,170,0,12
"11.3.2015",10489,"Íbúðareign",0,1942,7,2,0,"31.8",1,0,1,0,1,1,1,0,0,90,0,12
"28.1.2015",57954,"Einbýlishús",1604,1992,7,2,0,"274.8",2,0,1,1,2,1,2,1,1,810,0,11
"18.3.2015",36566,"Íbúðareign",1000,2006,7,3,0,"95.3",1,1,0,1,1,1,2,1,1,351,0,12
"20.3.2015",20990,"Íbúðareign",0,1991,7,4,0,"60.7",1,0,1,0,1,1,1,1,1,130,0,12
